clearepoch,energy,energy_std,learning_rate
410,-17.902971,0.8553664,0.006
411,-17.906649,0.9286808,0.006
412,-17.92534,0.84164655,0.006
413,-17.912582,0.8927356,0.006
414,-17.884699,0.95553684,0.006
415,-17.91178,0.8522785,0.006
416,-17.88636,0.9427242,0.006
417,-17.88464,0.98823464,0.006
418,-17.88823,0.89616376,0.006
419,-17.935091,0.93859506,0.006
420,-17.89855,0.80623657,0.006
421,-17.89859,0.8887757,0.006
422,-17.907156,0.8569189,0.006
423,-17.923374,0.80753404,0.006
424,-17.969963,0.785143,0.006
425,-17.944342,0.84866387,0.006
426,-17.931759,0.8013113,0.006
427,-17.905544,0.8258729,0.006
428,-17.927746,0.79654974,0.006
429,-17.93957,0.79734826,0.006
430,-17.89622,0.9213816,0.006
431,-17.930235,0.8201324,0.006
432,-17.922762,0.903898,0.006
433,-17.933867,0.9048187,0.006
434,-17.920414,0.8682181,0.006
435,-17.92816,0.9370483,0.006
436,-17.901217,0.78632545,0.006
437,-17.91914,0.93387544,0.006
438,-17.929066,0.8957486,0.006
439,-17.944613,0.76507014,0.006
440,-17.916624,0.97281945,0.006
441,-17.86093,0.9614695,0.006
442,-17.902178,0.8737421,0.006
443,-17.923742,0.8573697,0.006
444,-17.915756,0.8360604,0.006
445,-17.902702,0.84494066,0.006
446,-17.903187,0.8493663,0.006
447,-17.892994,0.951043,0.006
448,-17.892435,0.80662215,0.006
449,-17.935762,0.8920857,0.006
450,-17.890594,0.9016879,0.006
451,-17.933714,0.8750717,0.006
452,-17.92454,0.9081129,0.006
453,-17.915806,0.88612896,0.006
454,-17.925297,0.7749686,0.006
455,-17.912046,0.88259363,0.006
456,-17.883858,0.8691408,0.006
457,-17.916008,0.81391346,0.006
458,-17.941141,0.7699788,0.006
459,-17.936583,0.85445976,0.006
460,-17.876204,0.9799101,0.006
461,-17.891933,0.8755594,0.006
462,-17.933891,0.79653364,0.006
463,-17.915297,0.8065167,0.006
464,-17.905653,0.8461247,0.006
465,-17.908545,0.8046967,0.006
466,-17.90029,0.89652574,0.006
467,-17.908781,0.9569324,0.006
468,-17.91616,0.89304876,0.006
469,-17.891972,0.9319785,0.006
470,-17.906239,0.8091902,0.006
471,-17.931717,0.8129171,0.006
472,-17.905798,0.89212793,0.006
473,-17.91407,0.8548211,0.006
474,-17.919445,0.9051406,0.006
475,-17.934708,0.8320002,0.006
476,-17.897774,0.8251672,0.006
477,-17.920444,0.8417228,0.006
478,-17.90123,0.89582103,0.006
479,-17.929144,0.8310487,0.006
480,-17.92978,0.8727493,0.006
481,-17.940304,0.848778,0.006
482,-17.952955,0.83862805,0.006
483,-17.922625,0.82225317,0.006
484,-17.919802,0.89646214,0.006
485,-17.907497,0.88836145,0.006
486,-17.95696,0.81322926,0.006
487,-17.936539,0.86990595,0.006
488,-17.941406,0.86190784,0.006
489,-17.92332,0.8256355,0.006
490,-17.963705,0.83760124,0.006
491,-17.89582,0.81223637,0.006
492,-17.912855,0.828845,0.006
493,-17.91439,0.81288934,0.006
494,-17.928581,0.803251,0.006
495,-17.920128,0.8520105,0.006
496,-17.85516,0.8504363,0.006
497,-17.925001,0.84828705,0.006
498,-17.919777,0.8541521,0.006
499,-17.931973,0.88043624,0.006
500,-17.923,0.89480036,0.006
501,-17.903652,0.90654844,0.006
502,-17.906958,0.7755778,0.006
503,-17.944536,0.7986396,0.006
504,-17.935919,0.90147156,0.006
505,-17.909334,0.88124293,0.006
506,-17.914228,0.9544459,0.006
507,-17.898472,0.94112724,0.006
508,-17.907808,0.85927117,0.006
509,-17.914219,0.793617,0.006
510,-17.934437,0.755858,0.006
511,-17.924856,0.8809256,0.006
512,-17.92383,0.84985334,0.006
513,-17.917269,0.9012632,0.006
514,-17.931133,0.81506115,0.006
515,-17.909668,0.82495606,0.006
516,-17.926023,0.8551774,0.006
517,-17.924168,0.8689571,0.006
518,-17.908907,0.8135151,0.006
519,-17.940706,0.7553296,0.006
520,-17.918938,0.9523274,0.006
521,-17.944248,0.8620393,0.006
522,-17.910852,0.84435964,0.006
523,-17.901321,0.8858684,0.006
524,-17.908281,0.8306249,0.006
525,-17.935133,0.8289572,0.006
526,-17.899328,0.89708745,0.006
527,-17.893875,0.8218059,0.006
528,-17.911625,0.8247385,0.006
529,-17.932627,0.7879159,0.006
530,-17.900976,0.9075897,0.006
531,-17.930002,0.86256886,0.006
532,-17.936598,0.8195799,0.006
533,-17.938215,0.91367376,0.006
534,-17.90408,0.88096154,0.006
535,-17.92356,0.8989447,0.006
536,-17.93051,0.8569746,0.006
537,-17.901026,0.79320514,0.006
538,-17.908419,0.87060744,0.006
539,-17.90698,1.0038122,0.006
540,-17.920023,0.85931224,0.006
541,-17.920109,0.93463415,0.006
542,-17.92382,0.853648,0.006
543,-17.885477,0.8055387,0.006
544,-17.916435,0.78468883,0.006
545,-17.934273,0.7292358,0.006
546,-17.947617,0.741176,0.006
547,-17.946173,0.8002409,0.006
548,-17.930944,0.78383005,0.006
549,-17.895634,0.92321247,0.006
550,-17.927269,0.82862157,0.006
551,-17.900455,0.9305471,0.006
552,-17.930365,0.8681863,0.006
553,-17.938356,0.8640941,0.006
554,-17.916733,0.8727436,0.006
555,-17.918789,0.78394186,0.006
556,-17.90843,0.8663109,0.006
557,-17.922632,0.799527,0.006
558,-17.952007,0.77717465,0.006
559,-17.94621,0.8288744,0.006
560,-17.933804,0.8066563,0.006
561,-17.957207,0.8085957,0.006
562,-17.911446,0.8891364,0.006
563,-17.963238,0.83791345,0.006
564,-17.939137,0.7531558,0.006
565,-17.887636,0.8108437,0.006
566,-17.929739,0.8267971,0.006
567,-17.920437,0.87530464,0.006
568,-17.939354,0.8235053,0.006
569,-17.927803,0.8188527,0.006
570,-17.9407,0.79744816,0.006
571,-17.921423,0.83850867,0.006
572,-17.8789,1.0278692,0.006
573,-17.91069,0.9203459,0.006
574,-17.962492,0.850912,0.006
575,-17.903877,0.8366217,0.006
576,-17.900576,1.3138319,0.006
577,-17.93534,0.77050984,0.006
578,-17.936382,0.7957496,0.006
579,-17.942902,0.84134036,0.006
580,-17.92976,0.7931126,0.006
581,-17.941187,0.805931,0.006
582,-17.902195,0.8161374,0.006
583,-17.921585,0.84023994,0.006
584,-17.899616,0.8175871,0.006
585,-17.913485,0.8307108,0.006
586,-17.974483,0.7570516,0.006
587,-17.930521,0.8842128,0.006
588,-17.87357,1.0408087,0.006
589,-17.91996,0.8131146,0.006
590,-17.932194,0.8323555,0.006
591,-17.901014,0.83057964,0.006
592,-17.924349,0.90032315,0.006
593,-17.890736,0.9256331,0.006
594,-17.940084,0.8627703,0.006
595,-17.91536,0.79149187,0.006
596,-17.92521,0.87457913,0.006
597,-17.932438,0.8396459,0.006
598,-17.902298,0.88576436,0.006
599,-17.922266,0.91665345,0.006
600,-17.926958,0.8365988,0.006
601,-17.923925,0.8102572,0.006
602,-17.866636,1.0475299,0.006
603,-17.91493,0.8855769,0.006
604,-17.935377,0.81337315,0.006
605,-17.93238,0.8071239,0.006
606,-17.913448,0.95380825,0.006
607,-17.937147,0.82453734,0.006
608,-17.893604,0.8556673,0.006
609,-17.899576,0.8012471,0.006
610,-17.934214,0.85937995,0.006
611,-17.901363,0.79886186,0.006
612,-17.922203,0.8428676,0.006
613,-17.930601,0.84535605,0.006
614,-17.905481,0.93024594,0.006
615,-17.959532,0.91801524,0.006
616,-17.914618,0.79904693,0.006
617,-17.91836,0.81308806,0.006
618,-17.930168,0.86819375,0.006
619,-17.874266,0.8679891,0.006
620,-17.913721,0.83778375,0.006
621,-17.930979,0.74251395,0.006
622,-17.924519,0.97858554,0.006
623,-17.9185,0.8721224,0.006
624,-17.915678,0.9219211,0.006
625,-17.931696,0.81899065,0.006
626,-17.908312,0.756274,0.006
627,-17.897776,0.9625786,0.006
628,-17.931963,0.9414626,0.006
629,-17.949146,0.7823772,0.006
630,-17.91496,0.7852871,0.006
631,-17.921217,0.89290327,0.006
632,-17.955067,0.7795645,0.006
633,-17.929773,0.7872581,0.006
634,-17.901096,0.97611064,0.006
635,-17.93786,0.8514709,0.006
636,-17.914047,0.9214979,0.006
637,-17.96548,0.84612745,0.006
638,-17.925629,0.7763017,0.006
639,-17.912386,0.87463516,0.006
640,-17.904512,0.81283724,0.006
641,-17.932886,0.83849674,0.006
642,-17.957985,0.86398953,0.006
643,-17.909702,0.8406792,0.006
644,-17.912132,0.8548126,0.006
645,-17.948992,0.8928373,0.006
646,-17.93859,0.81949574,0.006
647,-17.915585,0.7607207,0.006
648,-17.958239,0.7908307,0.006
649,-17.929676,0.9739744,0.006
650,-17.930002,0.7965187,0.006
651,-17.957531,0.88736993,0.006
652,-17.938524,0.8582157,0.006
653,-17.924088,0.85542405,0.006
654,-17.94215,0.84326047,0.006
655,-17.886208,0.9633741,0.006
656,-17.952557,0.7873187,0.006
657,-17.948563,0.8318314,0.006
658,-17.932112,0.85921496,0.006
659,-17.935303,0.8386092,0.006
660,-17.921743,0.9173644,0.006
661,-17.930744,0.8431751,0.006
662,-17.907442,0.82801443,0.006
663,-17.890934,0.82911706,0.006
664,-17.930344,0.8670751,0.006
665,-17.936975,0.7718589,0.006
666,-17.939013,0.83216447,0.006
667,-17.896658,0.8527529,0.006
668,-17.927082,0.8127721,0.006
669,-17.986933,0.8304707,0.006
670,-17.935667,0.90074223,0.006
671,-17.911024,0.87852526,0.006
672,-17.927912,0.7927036,0.006
673,-17.90638,0.8276997,0.006
674,-17.885384,1.1021312,0.006
675,-17.92713,0.9810234,0.006
676,-17.908117,0.8342252,0.006
677,-17.897629,0.8846559,0.006
678,-17.905724,0.83454067,0.006
679,-17.92343,0.84038734,0.006
680,-17.943453,0.81309456,0.006
681,-17.879152,1.0180974,0.006
682,-17.914663,0.91482824,0.006
683,-17.956543,0.8279552,0.006
684,-17.934528,0.881294,0.006
685,-17.900827,0.8769078,0.006
686,-17.926195,0.8215981,0.006
687,-17.96395,0.89654297,0.006
688,-17.871492,0.9711974,0.006
689,-17.907526,0.84122556,0.006
690,-17.898417,0.89720196,0.006
691,-17.946442,0.82789123,0.006
692,-17.923157,0.8561106,0.006
693,-17.942156,0.85337657,0.006
694,-17.921957,0.84622085,0.006
695,-17.888613,0.8540126,0.006
696,-17.913328,0.86072147,0.006
697,-17.90071,0.76382947,0.006
698,-17.91779,0.9564229,0.006
699,-17.883108,0.93751615,0.006
700,-17.92014,0.94443077,0.006
701,-17.910597,0.86715436,0.006
702,-17.91848,0.7928884,0.006
703,-17.91818,0.9146489,0.006
704,-17.899582,0.8489062,0.006
705,-17.920738,0.82621616,0.006
706,-17.92558,0.8332801,0.006
707,-17.93514,0.8454655,0.006
708,-17.879086,0.85140353,0.006
709,-17.911232,0.8162172,0.006
710,-17.898006,0.84195304,0.006
711,-17.940887,0.91997105,0.006
712,-17.916288,0.8170742,0.006
713,-17.898594,0.8387841,0.006
714,-17.949823,0.92635983,0.006
715,-17.944395,0.8275552,0.006
716,-17.908573,0.8860604,0.006
717,-17.92527,0.9310698,0.006
718,-17.909807,0.95170474,0.006
719,-17.891829,0.86790746,0.006
720,-17.919035,0.8906761,0.006
721,-17.939684,0.7816996,0.006
722,-17.961508,0.845345,0.006
723,-17.946163,0.8158313,0.006
724,-17.903149,1.0085528,0.006
725,-17.916195,0.8159764,0.006
726,-17.904669,0.93069875,0.006
727,-17.942833,0.81105363,0.006
728,-17.96097,0.8648847,0.006
729,-17.925007,0.78471273,0.006
730,-17.906572,1.0278215,0.006
731,-17.940271,0.83132845,0.006
732,-17.923155,0.78029966,0.006
733,-17.943161,0.88631237,0.006
734,-17.934008,0.82506925,0.006
735,-17.953804,0.7703762,0.006
736,-17.903677,0.95316344,0.006
737,-17.933128,0.84728515,0.006
738,-17.930204,0.9530836,0.006
739,-17.936773,0.8058515,0.006
740,-17.9346,0.83377385,0.006
741,-17.912941,0.8890535,0.006
742,-17.937502,0.86376786,0.006
743,-17.913773,0.84037155,0.006
744,-17.911419,0.9023265,0.006
745,-17.944641,0.8985494,0.006
746,-17.929386,0.81876916,0.006
747,-17.937458,0.8372842,0.006
748,-17.923676,0.982402,0.006
749,-17.924225,0.7607232,0.006
750,-17.948807,0.8074023,0.006
751,-17.955492,0.8535113,0.006
752,-17.920946,0.8147655,0.006
753,-17.901438,0.8243204,0.006
754,-17.941433,0.7505412,0.006
755,-17.926199,0.8595036,0.006
756,-17.972954,0.76046467,0.006
757,-17.946093,0.8070863,0.006
758,-17.959082,0.90076476,0.006
759,-17.93336,1.083628,0.006
760,-17.934504,0.7877557,0.006
761,-17.912834,0.81380993,0.006
762,-17.950972,0.8432708,0.006
763,-17.912594,0.8376714,0.006
764,-17.923956,0.8553204,0.006
765,-17.937063,0.7444795,0.006
766,-17.951551,0.7315205,0.006
767,-17.93838,0.8240863,0.006
768,-17.912823,0.8719214,0.006
769,-17.919558,0.8102612,0.006
770,-17.968552,0.89220834,0.006
771,-17.933641,0.7988129,0.006
772,-17.935804,0.82762367,0.006
773,-17.926773,0.7927256,0.006
774,-17.926882,0.86507034,0.006
775,-17.944738,0.87913084,0.006
776,-17.952633,0.8791265,0.006
777,-17.896925,0.8542798,0.006
778,-17.915699,0.80407435,0.006
779,-17.934069,1.0227165,0.006
780,-17.9183,0.9157897,0.006
781,-17.910437,0.8238896,0.006
782,-17.934265,0.8347129,0.006
783,-17.903551,0.8810249,0.006
784,-17.902653,1.0016726,0.006
785,-17.912825,0.7882961,0.006
786,-17.94369,0.8597032,0.006
787,-17.932692,0.83269423,0.006
788,-17.917774,0.85525405,0.006
789,-17.919966,0.81743467,0.006
790,-17.921156,0.82056063,0.006
791,-17.928806,0.8261744,0.006
792,-17.919806,0.8300349,0.006
793,-17.941061,0.80869913,0.006
794,-17.945133,0.86736244,0.006
795,-17.938023,0.8572053,0.006
796,-17.912104,0.86536944,0.006
797,-17.89005,0.97998226,0.006
798,-17.911945,0.91549087,0.006
799,-17.957645,0.8363842,0.006
800,-17.910326,0.89627695,0.006
801,-17.937433,0.79825187,0.006
802,-17.93517,0.7972101,0.006
803,-17.923212,0.9643294,0.006
804,-17.9184,0.97984,0.006
805,-17.91468,0.8314842,0.006
806,-17.91786,0.8364493,0.006
807,-17.88181,1.0198678,0.006
808,-17.96522,0.838519,0.006
809,-17.921827,0.8300165,0.006
810,-17.911741,0.7961962,0.006
811,-17.927486,0.7993321,0.006
812,-17.927319,0.8267975,0.006
813,-17.932423,0.81305397,0.006
814,-17.940474,0.8397545,0.006
815,-17.912075,0.82812643,0.006
816,-17.934422,0.8568058,0.006
817,-17.886738,0.8592347,0.006
818,-17.921339,0.8141529,0.006
819,-17.948593,0.8043479,0.006
820,-17.923344,0.9314753,0.006
821,-17.910805,0.8062667,0.006
822,-17.952785,0.8839573,0.006
823,-17.909218,0.7871817,0.006
824,-17.949366,0.7983178,0.006
825,-17.912958,0.8143182,0.006
826,-17.96175,0.88876,0.006
827,-17.916975,0.8995397,0.006
828,-17.91552,0.8737832,0.006
829,-17.942547,0.84146035,0.006
830,-17.95927,0.80155236,0.006
831,-17.923496,0.90929246,0.006
832,-17.940594,0.8312323,0.006
833,-17.947603,0.8203668,0.006
834,-17.934422,0.9644057,0.006
835,-17.951391,0.7775077,0.006
836,-17.940363,0.8027082,0.006
837,-17.915197,0.8296011,0.006
838,-17.946686,0.9372343,0.006
839,-17.89837,0.79480124,0.006
840,-17.951176,0.8527875,0.006
841,-17.913288,0.8433484,0.006
842,-17.917965,0.8785155,0.006
843,-17.906092,0.84733814,0.006
844,-17.888433,0.8235474,0.006
845,-17.941391,0.78034973,0.006
846,-17.93454,0.791322,0.006
847,-17.92841,0.9149831,0.006
848,-17.941309,0.83356565,0.006
849,-17.936216,0.87129015,0.006
850,-17.907085,0.9074814,0.006
851,-17.961065,0.81544155,0.006
852,-17.969316,0.8321615,0.006
853,-17.933487,0.8389801,0.006
854,-17.93548,0.78881663,0.006
855,-17.914507,0.84309053,0.006
856,-17.912796,0.7805887,0.006
857,-17.915997,0.84417456,0.006
858,-17.935759,0.8484884,0.006
859,-17.911554,0.9335021,0.006
860,-17.879972,1.0566478,0.006
861,-17.941002,0.9150698,0.006
862,-17.937477,0.9973196,0.006
863,-17.925177,0.788854,0.006
864,-17.940664,0.8439152,0.006
865,-17.943832,0.798565,0.006
866,-17.923426,0.77198964,0.006
867,-17.92084,0.8854759,0.006
868,-17.906776,0.88874316,0.006
869,-17.956833,0.83199114,0.006
870,-17.93879,0.8885337,0.006
871,-17.934914,0.9036964,0.006
872,-17.96002,0.84224224,0.006
873,-17.914507,0.82691664,0.006
874,-17.923391,0.79879093,0.006
875,-17.945026,0.7598954,0.006
876,-17.946203,0.8558096,0.006
877,-17.921263,0.87042457,0.006
878,-17.928097,0.7604853,0.006
879,-17.899612,0.839058,0.006
880,-17.902178,0.8354567,0.006
881,-17.907473,0.8297723,0.006
882,-17.964796,0.88808674,0.006
883,-17.919325,0.8703254,0.006
884,-17.94572,0.8233845,0.006
885,-17.911331,0.83184874,0.006
886,-17.921719,0.80254734,0.006
887,-17.90165,0.84908485,0.006
888,-17.94469,0.76749086,0.006
889,-17.909525,0.81026053,0.006
890,-17.963135,0.7887731,0.006
891,-17.920729,0.8424743,0.006
892,-17.911674,0.7917364,0.006
893,-17.901606,0.86656344,0.006
894,-17.94727,0.78952587,0.006
895,-17.91075,0.7670236,0.006
896,-17.94828,0.8969909,0.006
897,-17.905497,0.85434836,0.006
898,-17.93273,0.77344406,0.006
899,-17.929644,0.7942259,0.006
900,-17.943783,0.851602,0.006
901,-17.913694,0.84484184,0.006
902,-17.938072,0.7668399,0.006
903,-17.967026,0.72764933,0.006
904,-17.936386,0.87646174,0.006
905,-17.92669,0.8940635,0.006
906,-17.925268,0.92661923,0.006
907,-17.962067,0.8691696,0.006
908,-17.916903,1.0596303,0.006
909,-17.920256,0.77102244,0.006
910,-17.925488,0.7674629,0.006
911,-17.956345,0.8618101,0.006
912,-17.87507,0.93603665,0.006
913,-17.925344,0.82002145,0.006
914,-17.95065,0.7767794,0.006
915,-17.93745,0.81423235,0.006
916,-17.916101,0.8273289,0.006
917,-17.934824,0.8288718,0.006
918,-17.907158,0.8524555,0.006
919,-17.915663,0.8200074,0.006
920,-17.905514,0.86660016,0.006
921,-17.934116,0.8101428,0.006
922,-17.961306,0.8365112,0.006
923,-17.910501,0.88864464,0.006
924,-17.935286,0.8843031,0.006
925,-17.896633,0.921452,0.006
926,-17.935057,0.8454008,0.006
927,-17.922165,0.82486796,0.006
928,-17.909803,0.8541373,0.006
929,-17.93668,0.7843107,0.006
930,-17.939964,0.7636949,0.006
931,-17.884117,0.8559737,0.006
932,-17.916582,0.8006461,0.006
933,-17.922148,0.85106146,0.006
934,-17.906948,0.8164674,0.006
935,-17.927488,0.758775,0.006
936,-17.927309,0.7941448,0.006
937,-17.958324,0.8426602,0.006
938,-17.960615,0.8089165,0.006
939,-17.903767,0.8964421,0.006
940,-17.905628,0.8578671,0.006
941,-17.904129,0.8251203,0.006
942,-17.931566,0.799409,0.006
943,-17.943855,0.7565261,0.006
944,-17.92434,0.8328021,0.006
945,-17.94086,0.92589855,0.006
946,-17.928106,0.8397911,0.006
947,-17.919428,0.9199344,0.006
948,-17.911364,0.7823605,0.006
949,-17.93896,0.7834541,0.006
950,-17.907003,0.8597052,0.006
951,-17.904133,0.8527908,0.006
952,-17.923912,0.80003434,0.006
953,-17.942192,0.8365114,0.006
954,-17.939638,0.8041934,0.006
955,-17.951105,0.8044241,0.006
956,-17.914263,0.83832794,0.006
957,-17.959904,0.7909541,0.006
958,-17.94365,0.8753256,0.006
959,-17.914375,0.855481,0.006
960,-17.93176,0.88937104,0.006
961,-17.9382,0.9238448,0.006
962,-17.915363,0.91489035,0.006
963,-17.915844,0.83562267,0.006
964,-17.894316,0.79093623,0.006
965,-17.925999,0.85943145,0.006
966,-17.93793,0.8132294,0.006
967,-17.93197,0.81483185,0.006
968,-17.929132,0.8170242,0.006
969,-17.929415,0.87104124,0.006
970,-17.919367,0.7844489,0.006
971,-17.921028,0.856298,0.006
972,-17.939882,0.771745,0.006
973,-17.984673,0.7586104,0.006
974,-17.91087,0.8808026,0.006
975,-17.938122,0.7710084,0.006
976,-17.943106,0.8575312,0.006
977,-17.952175,0.84627616,0.006
978,-17.931923,0.82564455,0.006
979,-17.902952,0.83598304,0.006
980,-17.904045,0.8898615,0.006
981,-17.925917,0.8681911,0.006
982,-17.927366,0.82850116,0.006
983,-17.955774,0.8422752,0.006
984,-17.897245,0.8218596,0.006
985,-17.926374,0.7862789,0.006
986,-17.958553,0.78611237,0.006
987,-17.893816,0.8336698,0.006
988,-17.92096,0.8700272,0.006
989,-17.93549,0.83681077,0.006
990,-17.938828,0.81957823,0.006
991,-17.924726,0.8669658,0.006
992,-17.927992,0.8663522,0.006
993,-17.918493,0.81927717,0.006
994,-17.93581,0.8360561,0.006
995,-17.907179,0.80998677,0.006
996,-17.912169,0.8407803,0.006
997,-17.952839,0.90338576,0.006
998,-17.947191,0.75262487,0.006
999,-17.907148,0.824196,0.006
1000,-17.92007,0.8517694,0.006
1001,-17.969873,0.84767556,0.006
1002,-17.891665,0.961977,0.006
1003,-17.915207,0.9959193,0.006
1004,-17.943926,0.81763273,0.006
1005,-17.938372,0.8268619,0.006
1006,-17.95213,0.8103935,0.006
1007,-17.92684,0.88206357,0.006
1008,-17.947603,0.7368932,0.006
1009,-17.930172,0.8196763,0.006
1010,-17.89371,0.83087087,0.006
1011,-17.92265,0.7908794,0.006
1012,-17.89784,1.2561496,0.006
1013,-17.90896,0.91934985,0.006
1014,-17.946815,0.75996524,0.006
1015,-17.943623,0.855898,0.006
1016,-17.926691,0.811125,0.006
1017,-17.966566,0.87060475,0.006
1018,-17.919292,0.86372423,0.006
1019,-17.940569,0.93566686,0.006
1020,-17.939682,0.79898113,0.006
1021,-17.969156,0.74945503,0.006
1022,-17.936708,0.82456076,0.006
1023,-17.93791,0.8136187,0.006
1024,-17.96206,0.8065323,0.006
1025,-17.90105,0.9241053,0.006
1026,-17.906761,0.9715241,0.006
1027,-17.932468,1.0141016,0.006
1028,-17.934566,0.82827294,0.006
1029,-17.906258,0.94798183,0.006
1030,-17.91461,0.89976156,0.006
1031,-17.941523,0.91096926,0.006
1032,-17.952976,0.90626293,0.006
1033,-17.905214,0.8092477,0.006
1034,-17.940454,0.8462911,0.006
